VERSIONNR;LOCATIONCODE;TYPE;SUBTYPE;ROADNUMBER;ROADNAME;FIRST_NAME;SECOND_NAME;ADMIN_AREA;AREA_REFERENCE;LINEAR_REFERENCE;NEGATIVE_OFFSET;POSITIVE_OFFSET;INTERSECTIONCODE;LATITUDE;LONGITUDE;URBAN;IN_POSITIVE;OUT_POSITIVE;IN_NEGATIVE;OUT_NEGATIVE;PRESENT_POSITIVE;PRESENT_NEGATIVE
20.0;44220;P3;37;L3178;;Freiensteinau;;;44219;44207;44221;44218;;50,4272;9,4015;0;1;1;1;1;1;1;
20.0;44206;L3;0;L3178;;Freiensteinau;Bad Soden-Salmünster;;00261;44205;44207;;;;;;;;;;;;
20.0;44218;P3;37;L3178;;Freiensteinau - Holzmühl;;;44219;44206;44220;44217;;50,4158;9,41995;0;1;1;1;1;1;1;
20.0;44217;P3;37;L3178;;Steinau an der Straße - Neustall;;;04573;44206;44218;44216;;50,3991;9,4248;0;1;1;1;1;1;1;
20.0;44216;P3;37;L3178;;Steinau an der Straße - Ürzell;;;04573;44206;44217;44215;;50,3931;9,4323;0;1;1;1;1;1;1;
20.0;44215;P3;37;L3178;;Steinau an der Straße - Ulmbach;;;04573;44206;44216;44214;44215,36296;50,3697;9,4211;0;1;1;1;1;1;1;
20.0;44214;P3;37;L3178;;Steinau an der Straße - Sarrod;;;04573;44206;44215;44213;;50,3521;9,39845;0;1;1;1;1;1;1;
20.0;44213;P3;37;L3178;;Bad Soden - Kerbersdorf;;;04050;44206;44214;44212;;50,33275;9,3866;0;1;1;1;1;1;1;
20.0;44212;P3;37;L3178;;Bad Soden-Eckardroth-Wahlert;;;04050;44206;44213;44208;44212,44192;50,3182;9,3761;0;1;1;1;1;1;1;
20.0;44208;P1;3;L3178;;Bad Soden-Salmünster;;;04050;44206;44212;44209;44208,44185,44202,12196;50,27485;9,3732;0;1;1;1;1;1;1;
20.0;44209;P1;12;L3178;;K888 Alsberg;;;04050;44206;44208;44210;;50,2658;9,4004;0;1;1;1;1;1;1;
20.0;44210;P1;12;L3178;;L3179;;;04050;44206;44209;44211;;50,2416;9,45655;0;1;1;1;1;1;1;
20.0;44211;P3;37;L3178;;Bad Soden - Mernes;;;04050;44206;44210;;;50,23935;9,47915;0;1;1;1;1;1;1;
20.0;41001;L1;3;L622;;Doberlug-Kirchhain;Sorno;;00396;;;;;;;;;;;;;;
20.0;41002;P1;12;L622;Rückersdorfer Straße;Doberlug;Hauptstraße;;04141;41001;;41003;41002,40499;51,6096;13,5462;0;1;0;0;1;1;1;
20.0;41003;P1;12;L622;Bahnhofstraße;Rückersdorf;;;33555;41001;41002;41004;41038,41003;51,57335;13,56415;0;1;1;1;1;1;1;
20.0;41004;P1;11;L622;Sornoer Hauptstraße;Sorno;Finsterwalder Straße;;34342;41001;41003;;41004,40496;51,5686;13,6719;0;0;1;1;0;1;1;
20.0;57732;L5;0;;Sörensenstraße;;;;01655;;;;;;;;;;;;;;
20.0;57734;P1;10;;Sörensenstraße;Preetzer Straße;;;01655;57732;;57735;57718,57722,57734,57721;54,3074870447443;10,138394208352292;1;1;1;1;1;1;1;
20.0;57735;P1;10;;Sörensenstraße;B76 Theodor-Heuss-Ring;;;01655;57732;57734;;57726,57725,57735;54,3032;10,1363;1;1;1;1;1;1;1;
20.0;15875;L1;4;K6503;;Zühlsdorf;Wandlitz;;15876;;;;;;;;;;;;;;
20.0;15881;P1;8;K6503;Birkenwerderstraße;Zühlslake;Summter Chaussee;;15876;15875;;15882;15881,15878;52,721;13,36735;0;1;0;0;1;1;1;
20.0;15882;P1;13;K6503;Wandlitzer Chaussee;Kreisgrenze;Barnim;;15876;15875;15881;;15882,15879;52,744;13,4091;0;0;1;1;0;1;1;
20.0;38225;L5;0;;Hansering/ Stralsunder Straße;;;;00438;;;;;;;;;;;;;;
20.0;38233;P1;10;;Hansering;Platz der Freiheit;;;00438;38225;;38241;38232,38233,38213,47058;54,09225;13,3855;1;1;0;0;1;1;1;
20.0;38241;P3;37;;Stralsunder Straße;Stralsunder Landstraße;;;00438;38225;38233;;38241,38240;54,10855;13,37445;1;0;1;1;0;1;1;
20.0;41576;L1;3;L272;;Riegelsberg;Saarbrücken Burbach;;02291;;;;;;;;;;;;;;
20.0;6009;P1;12;L272;;L269;;;02291;41576;;05952;;49,2908;6,9282;0;1;1;1;1;1;1;
20.0;5952;P1;12;L272;;L270;Altenkessel;;02291;41576;06009;05953;;49,2752;6,93055;0;1;1;1;1;1;1;
20.0;5953;P3;37;L272;;Burbach;;;02291;41576;05952;05988;;49,2492;6,9406;0;1;1;1;1;1;1;
20.0;5988;P1;12;L272;;B51;;;02291;41576;05953;;;49,2421;6,9421;0;1;1;1;1;1;1;
20.0;43281;L5;0;GHB20;Am Rabenfeld;Georg-Gleistein-Straße;Aumunder Feldstraße;;00358;;;;;;;;;;;;;;
20.0;58010;P1;10;GHB20;Am Rabenfeld;Georg-Gleistein-Straße;;;00358;43281;;58011;58004,58010;53,1819;8,6192;1;1;1;1;1;1;1;
20.0;58011;P1;3;GHB20;Am Rabenfeld;Bremen-Vegesack-Mitte;Richtung Farge;;00358;43281;58010;58012;34505,58003,58007,58011;53,1806;8,62195;1;1;1;1;1;1;1;
20.0;58012;P1;12;GHB20;Am Rabenfeld;Aumunder Feldstraße;;;00358;43281;58011;;58008,58012;53,1811;8,6253;1;1;1;1;1;1;1;
20.0;50245;L1;2;B214;;Lingen;Braunschweig;;00258;;;;;;;;;;;;;;
20.0;8602;L3;0;B214;;Lingen;Diepholz;;00258;50245;;08603;;;;;;;;;;;
20.0;21732;P1;15;B214;;Lingen-Laxten;;;01805;08602;;21733;24943,21719,21732,53955;52,51685;7,34905;0;1;0;0;1;1;1;
20.0;21733;P3;37;B214;;Freren;;;01262;08602;21732;21734;54029,21733;52,4966;7,5481;0;1;1;1;1;1;1;
20.0;21734;P1;12;B214;;Fürstenau/B402;;;01276;08602;21733;21735;23320,21734;52,5185;7,6672;0;1;1;1;1;1;1;
20.0;21735;P1;12;B214;;Schwagstorf/B218;;;01276;08602;21734;21736;21735,21774;52,51675;7,75135;0;1;1;1;1;1;1;
20.0;21736;P3;37;B214;;Ankum;;;00788;08602;21735;21737;54322,21736;52,5411;7,8712;0;1;1;1;1;1;1;
20.0;21737;P1;11;B214;;Bersenbrück;;;38949;08602;21736;38523;24844,21737;52,55645;7,9254;0;1;1;1;1;1;1;
20.0;38523;P3;37;B214;;Gehrde;;;38948;08602;21737;38524;;52,5816;8,0053;0;1;1;1;1;1;1;
20.0;38524;P1;12;B214;;Holdorfer Chaussee;;;38950;08602;38523;21738;;52,60515;8,062;0;1;1;1;1;1;1;
20.0;21738;P1;3;B214;;Holdorf;;;01548;08602;38524;52122;21738,10102;52,59695;8,1136;0;1;1;1;1;1;1;
20.0;52122;P1;8;B214;Umgehungsstraße Holdorf;Holdorf;;;01548;08602;21738;52123;;52,5953;8,1258;0;1;1;1;1;1;1;
20.0;52123;P1;12;B214;Diepholzer Straße;Steinfeld (Oldb.);;;52133;08602;52122;21739;54179,52123;52,592;8,21695;0;1;1;1;1;1;1;
20.0;21739;P1;15;B214;Ortsumgehung Diepholz;Diepholz-West;;;01085;08602;52123;59365;21739,24254;52,6071;8,35855;0;1;1;1;1;1;1;
20.0;59365;P1;15;B214;Ortsumgehung Diepholz;Diepholz/B69;;;01085;08602;21739;59366;24847,59365,24256;52,6195;8,36575;0;1;1;1;1;1;1;
20.0;8603;L3;0;B214;;Diepholz;Nienburg (Weser);;00258;50245;08602;52132;;;;;;;;;;;
20.0;59366;P1;8;B214;Ortsumgehung Diepholz;Sankt Hülfe;;;01085;08603;59365;21740;52064,59366;52,62765;8,40005;0;1;1;1;1;1;1;
20.0;21740;P1;12;B214;Ortsumgehung Diepholz;Diepholz-Ost;;;01085;08603;59366;21741;;52,6118;8,4288;0;1;1;1;1;1;1;
20.0;21741;P1;12;B214;Nienburger Straße;Rehden/B239;;;02223;08603;21740;21742;21741,22017;52,61005;8,4921;0;1;1;1;1;1;1;
20.0;21742;P1;11;B214;;Barver;;;03818;08603;21741;52124;;52,6091;8,58675;0;1;1;1;1;1;1;
20.0;52124;P1;12;B214;Diepholzer Straße;Varrel;;;02497;08603;21742;21743;;52,64595;8,7315;0;1;1;1;1;1;1;
20.0;21743;P1;12;B214;Südumgehung Sulingen;Sulingen-Dahlskamp;;;02497;08603;52124;21744;24682,21743;52,6701;8,78315;0;1;1;1;1;1;1;
20.0;21744;P1;15;B214;Südumgehung Sulingen;Sulingen;;;02497;08603;21743;21745;24681,21744;52,6693;8,8102;0;1;1;1;1;1;1;
20.0;21745;P1;12;B214;Südumgehung Sulingen;Maasen;;;04908;08603;21744;21746;;52,6857;8,86805;0;1;1;1;1;1;1;
20.0;21746;P1;12;B214;Sulinger Straße;B6;;;04859;08603;21745;21748;24554,21746;52,6583;9,1074;0;1;1;1;1;1;1;
20.0;21748;P1;15;B214;;Lemke/Oyle;;;04859;08603;21746;21749;21748,24555;52,6531;9,1526;0;1;1;1;1;1;1;
20.0;21749;P1;15;B214;;Nienburg-West;Seegrabenbrücke;;04850;08603;21748;21750;24556,21749;52,65505;9,1855;0;1;1;1;1;1;1;
20.0;52132;L3;0;B214;;Nienburg (Weser);Celle;;00258;50245;08603;08604;;;;;;;;;;;
20.0;21750;P1;15;B214;;Nienburg-Nord;;;04850;52132;21749;18040;24558,21750;52,65815;9,2105;0;1;1;1;1;1;1;
20.0;18040;P1;8;B214;Nordring;Nienburg/Verdener Landstraße;;;04850;52132;21750;21751;18040,21763;52,6561;9,21875;0;1;1;1;1;1;1;
20.0;21751;P3;37;B214;Celler Straße;Erichshagen;;;04767;52132;18040;54241;;52,66445;9,24765;0;1;1;1;1;1;1;
20.0;54241;P1;12;B214;;Richtung Sonnenborstel;;;04219;52132;21751;21752;;52,6681;9,2942;0;1;1;1;1;1;1;
20.0;21752;P3;37;B214;;Steimbke;;;04219;52132;54241;52125;21752,54245;52,65555;9,39015;0;1;1;1;1;1;1;
20.0;52125;P1;11;B214;;Rodewald;;;04947;52132;21752;52126;52125,52216;52,6627;9,4831;0;1;1;1;1;1;1;
20.0;52126;P1;11;B214;;Norddrebber;;;05355;52132;52125;54482;52126,52220;52,68065;9,57405;0;1;1;1;1;1;1;
20.0;54482;P1;10;B214;Celler Straße;Schwarmstedt/Esseler Straße;;;05355;52132;52126;52127;54482,54481;52,67985;9,6206;0;1;1;1;1;1;1;
20.0;52127;P1;10;B214;Schwarmstedter Straße;Essel/L190;;;05355;52132;54482;21753;52127,52167;52,68035;9,65055;0;1;1;1;1;1;1;
20.0;21753;P1;3;B214;Celler Straße;Schwarmstedt;;;05355;52132;52127;29789;21753,12349;52,67375;9,69335;0;1;1;1;1;1;1;
20.0;29789;P1;11;B214;;Ovelgönne;;;03634;52132;21753;52128;28414,29789;52,6336;9,9301;0;1;1;1;1;1;1;
20.0;52128;P1;8;B214;;Fuhrberger Straße;;;01037;52132;29789;21754;28421,52128;52,619837270732205;10,050877552158996;0;1;1;1;1;1;1;
20.0;8604;L3;0;B214;;Celle;Braunschweig;;00258;50245;52132;;;;;;;;;;;;
20.0;21754;P3;37;B214;;Celle/Markt;;;01037;08604;52128;13361;28402,21308,21754,22789,28360;52,6286;10,0815;0;1;1;1;1;1;1;
20.0;13361;P1;15;B214;Braunschweiger Heerstraße;Ortsumgehung Celle/B3;;;01037;08604;21754;52129;13360,13361;52,60275;10,10375;0;1;1;1;1;1;1;
20.0;52129;P3;37;B214;Braunschweiger Straße;Eicklingen;;;52134;08604;13361;54266;52129,54272;52,54835;10,1804;0;1;1;1;1;1;1;
20.0;54266;P1;12;B214;;Richtung Uetze/L387;;;52134;08604;52129;21755;54265,54266;52,50905;10,22735;0;1;1;1;1;1;1;
20.0;21755;P1;10;B214;Bereich Kreuzkrug;B188;;;03311;08604;54266;38525;21228,21755;52,4787;10,26535;0;1;1;1;1;1;1;
20.0;38525;P1;10;B214;Bereich Kreuzkrug;B444;;;03311;08604;21755;10600;38525,23621;52,47587874700343;10,270197567657336;0;1;1;1;1;1;1;
20.0;10600;P3;37;B214;;Ohof;;;38616;08604;38525;52130;;52,45049979958594;10,310299274988726;0;1;1;1;1;1;1;
20.0;52130;P1;11;B214;Celler Straße;Alvesse/Hillerse;;;52114;08604;10600;29790;54152,52130;52,4043;10,3617;0;1;1;1;1;1;1;
20.0;29790;P3;37;B214;Celler Straße;Ersehof;;;05398;08604;52130;52131;;52,3677;10,389;0;1;1;1;1;1;1;
20.0;52131;P1;11;B214;;Groß Schwülper;;;38716;08604;29790;21756;52131,30138;52,3477;10,40895;0;1;1;1;1;1;1;
20.0;21756;P1;3;B214;;Braunschweig-Watenbüttel;;;38716;08604;52131;21757;10516,21756;52,33455;10,4241;0;1;1;1;1;1;1;
20.0;21757;P1;12;B214;Celler Heerstraße;Watenbüttel/Hans-Jürgen-Straße;;;00356;08604;21756;21758;46114,21757;52,3054;10,4662;0;1;1;1;1;1;1;
20.0;21758;P1;13;B214;Celler Heerstraße;A392;;;00356;08604;21757;;46061,21758,11081;52,3004;10,47775;0;0;1;1;0;1;1;
20.0;9176;L1;2;B461;;Wittmund;Harlesiel;;02729;;;;;;;;;;;;;;
20.0;26139;P1;12;B461;;Wittmund/Südring;;;02729;09176;;52178;26139,21695;53,57175;7,76255;0;1;0;0;1;1;1;
20.0;52178;P1;8;B461;;Wittmund/Nordumgehung;;;02729;09176;26139;52179;52178,28303;53,5852;7,78345;0;1;1;1;1;1;1;
20.0;52179;P3;37;B461;;Funnix;;;02729;09176;52178;26140;;53,6302;7,7908;0;1;1;1;1;1;1;
20.0;26140;P3;37;B461;;Carolinensiel;;;02729;09176;52179;26141;26140,28299;53,69035;7,80115;0;1;1;1;1;1;1;
20.0;26141;P3;37;B461;;Harlesiel;;;02729;09176;26140;38952;;53,70645;7,8104;0;1;1;1;1;1;1;
20.0;38952;P3;17;B461;;Harlesiel - Wangerooge;;;02729;09176;26141;;;53,7084;7,80855;0;0;1;1;0;1;1;
20.0;46446;L1;3;I5100;;Bramfeld;Rahlstedt;;00257;;;;;;;;;;;;;;
20.0;46447;P1;10;I5100;Berner Chaussee;Bramfelder Chaussee;;;04737;46446;;46448;35636,46447;53,619;10,08075;1;1;1;1;1;1;1;
20.0;46448;P1;10;I5100;Berner Chaussee;Hohnerkamp;;;04737;46446;46447;46449;;53,61795;10,0893;1;1;1;1;1;1;1;
20.0;46449;P1;10;I5100;Pezolddamm;Am Stühm-Süd;;;04737;46446;46448;46450;;53,619;10,0963;1;1;0;1;0;1;1;
20.0;46450;P1;10;I5100;Pezolddamm;August-Krogmann-Straße;Karlshöhe;;35733;46446;46449;46451;46381,46450;53,6235;10,111;1;1;1;1;1;1;1;
20.0;46451;P1;10;I5100;Berner Allee;Kathenkoppel;Lienaustraße;;04737;46446;46450;46452;;53,6269;10,1226;1;1;0;1;0;1;1;
20.0;46452;P1;10;I5100;Fasanenweg;Berner Heerweg;;;35834;46446;46451;46453;46248,53775,46452;53,62905;10,1407;1;1;1;1;1;1;1;
20.0;46453;P1;10;I5100;Berner Straße;Schierenberg;;;35733;46446;46452;46454;;53,6242;10,1459;1;1;0;1;0;1;1;
20.0;46454;P1;10;I5100;Berner Straße;Bargkoppelweg;;;04936;46446;46453;53841;;53,62015;10,14935;1;1;0;1;0;1;1;
20.0;53841;P1;12;I5100;Berner Straße;Alter Zollweg;;;04919;46446;46454;46455;45424,53841;53,6145;10,1538;1;1;1;1;1;1;1;
20.0;46455;P1;10;I5100;Höltigbaum;Meiendorfer Straße;;;04919;46446;53841;46456;25077,46455;53,6144;10,156;1;1;1;1;1;1;1;
20.0;46456;P1;10;I5100;Höltigbaum;Eichberg;;;04936;46446;46455;46457;;53,61465;10,17435;1;1;0;1;0;1;1;
20.0;46457;P1;10;I5100;Höltigbaum;Sieker Landstraße;;;04936;46446;46456;;35643,46457;53,60695;10,1829;1;1;1;1;1;1;1;
20.0;9204;L1;2;B496;;Autobahn 7;Hann. Münden;;00436;;;;;;;;;;;;;;
20.0;26259;P1;3;B496;;Hann. Münden/Lutterberg;;;38715;09204;;26260;26259,12319;51,3688;9,63705;0;1;0;0;1;1;1;
20.0;26260;P3;37;B496;;Lutterberg;;;38715;09204;26259;26261;;51,3787;9,6233;0;1;1;1;1;1;1;
20.0;26261;P1;11;B496;;Hann. Münden;;;03869;09204;26260;;25827,26261,22758;51,42425;9,64565;0;0;1;1;0;1;1;
20.0;50698;L1;3;L1101;;Teltow;Schöneberg;;00266;;;;;;;;;;;;;;
20.0;9348;L3;0;L1101;;Teltow;Wilmersdorf;;00266;50698;;32555;;;;;;;;;;;
20.0;27101;P1;11;L1101;Wupperstraße;Goerzallee;Beeskowdamm;;05019;09348;;32875;27101,26714;52,4099;13,27355;1;1;1;1;1;1;1;
20.0;32875;P1;11;L1101;Dahlemer Weg;Seehofstraße;;;05019;09348;27101;27102;;52,426;13,27745;1;1;1;1;1;1;1;
20.0;27102;P1;11;L1101;Dahlemer Weg;Finckensteinallee;Mühlenstraße;;05019;09348;32875;27103;27102,27245;52,4324;13,27975;1;1;1;1;1;1;1;
20.0;27103;P1;11;L1101;Dahlemer Weg;Unter den Eichen;Berliner Straße;;32542;09348;27102;27104;27103,20239;52,44185;13,28285;1;1;1;1;1;1;1;
20.0;27104;P1;12;L1101;Thielallee;Habelschwerdter Allee;;;32542;09348;27103;27105;27104,27047;52,4512;13,28725;1;1;1;1;1;1;1;
20.0;27105;P1;10;L1101;Thielallee;Brümmerstraße;Löhleinstraße;;32542;09348;27104;27106;32839,27105,26710;52,45325;13,286;1;1;1;1;1;1;1;
20.0;27106;P1;11;L1101;Thielallee;Königin-Luise-Straße;Pacelliallee;;32542;09348;27105;27107;27106,26725;52,45825;13,2871;1;1;1;1;1;1;1;
20.0;27107;P1;8;L1101;Pacelliallee;Platz am Wilden Eber;Podbielskyallee;;32542;09348;27106;27108;27107,27161;52,4705;13,28975;1;1;1;1;1;1;1;
20.0;27108;P1;11;L1101;Warnemünder Straße;Breite Straße;Hundekehlestraße;;32545;09348;27107;27109;27108,26731;52,4754;13,2904;1;1;1;1;1;1;1;
20.0;27109;P1;11;L1101;Berkaer Straße;Hohenzollerndamm;;;32545;09348;27108;27110;27109,27317;52,4796;13,2853;1;1;1;1;1;1;1;
20.0;27110;P1;12;L1101;Hubertusallee;Franzensbader Straße;;;32545;09348;27109;32957;27110,27164;52,4854;13,2841;1;1;1;1;1;1;1;
20.0;32555;L3;0;L1101;;Wilmersdorf;Schöneberg;;32812;50698;09348;;;;;;;;;;;;
20.0;32957;P1;11;L1101;Hubertusallee;Paulsborner Straße;Herthastraße;;32543;32555;27110;31005;32957,32959;52,48685;13,2844;1;1;1;1;1;1;1;
20.0;31005;P1;12;L1101;Hubertusallee;Koenigsallee;;;32543;32555;32957;27111;31005,31004;52,494;13,28515;1;1;1;1;1;1;1;
20.0;27111;P1;8;L1101;Hubertusallee;Rathenauplatz;Kurfürstendamm;;32543;32555;31005;27112;27111,27221,10226;52,49475;13,2856;1;1;1;1;1;1;1;
20.0;27112;P1;12;L1101;Kurfürstendamm;Westfälische Straße;Henriettenplatz;;32544;32555;27111;27113;32965,27112;52,49725;13,2913;1;1;1;1;1;1;1;
20.0;27113;P1;11;L1101;Kurfürstendamm;Adenauerplatz;Brandenburgische Straße;;32544;32555;27112;27114;27214,27113;52,50005;13,307;1;1;1;1;1;1;1;
20.0;27114;P1;11;L1101;Kurfürstendamm;Olivaer Platz;Konstanzer Straße;;04749;32555;27113;32972;27171,27114,27140;52,5006;13,3131;1;1;1;1;1;1;1;
20.0;32972;P1;11;L1101;Olivaer Platz;Württembergische Straße;Schlüterstraße;;04749;32555;27114;27115;32972,32971;52,4995;13,31655;1;1;1;1;1;1;1;
20.0;27115;P1;11;L1101;Lietzenburger Straße;Uhlandstraße;;;04749;32555;32972;27116;27115,27159;52,5;13,32485;1;1;1;1;1;1;1;
20.0;27116;P1;11;L1101;Lietzenburger Straße;Joachimstaler Straße;;;04749;32555;27115;27117;27150,27116;52,50045;13,33085;1;1;1;1;1;1;1;
20.0;27117;P1;11;L1101;Lietzenburger Straße;Nürnberger Straße;;;32544;32555;27116;;27117,27323,32908;52,49935;13,33535;1;1;1;1;1;1;1;
20.0;44232;L1;3;L3112;;Gernsheim;Alsbach-Hähnlein;;00275;;;;;;;;;;;;;;
20.0;44280;P3;45;L3112;;Gernsheim-Eich;;;01328;44232;;44279;;49,7541;8,47335;0;1;1;1;1;1;1;
20.0;44279;P3;17;L3112;;Gernsheim;;;01328;44232;44280;44234;;49,7529;8,4752;0;1;1;1;1;1;1;
20.0;44234;P3;37;L3112;;Gernsheim;;;01328;44232;44279;44233;23573,23461,44234;49,7644;8,4965;0;1;1;1;1;1;1;
20.0;44233;P1;3;L3112;;Gernsheim;;;01328;44232;44234;44235;12223,44233;49,7442;8,54335;0;1;1;1;1;1;1;
20.0;44235;P3;37;L3112;;Hähnlein;;;37223;44232;44233;44236;53647,44235;49,73625;8,57395;0;1;1;1;1;1;1;
20.0;44236;P1;15;L3112;;B3;;;37223;44232;44235;44237;44236,44238;49,73953602422133;8,6090944438878;0;1;1;1;1;1;1;
20.0;44237;P1;8;L3112;;Alsbach-Hähnlein;;;37223;44232;44236;;44237,53655;49,73972680231826;8,618033540507236;0;1;1;1;1;1;1;
20.0;32738;L1;3;L1155;;Spandau;Tiergarten;;00266;;;;;;;;;;;;;;
20.0;26679;P1;11;L1155;Saatwinkler Damm;Gartenfelder Straße;;;32510;32738;;31001;26679,26659;52,54735;13,2478;1;1;1;1;1;1;1;
20.0;31001;P1;12;L1155;Saatwinkler Damm;Rohrdamm;;;32511;32738;26679;31003;31002,31001;52,5482;13,25885;1;1;1;1;1;1;1;
20.0;31003;P1;11;L1155;Saatwinkler Damm;Jungfernheideweg;Mäckeritzbrücke;;04749;32738;31001;32739;;52,54865;13,2704;1;1;1;1;1;1;1;
20.0;32739;P1;10;L1155;Saatwinkler Damm;Flughafen Tegel;;;04749;32738;31003;26680;10270,32739;52,5481;13,2968;1;1;1;1;1;1;1;
20.0;26680;P1;3;L1155;Saatwinkler Damm;Saatwinkler Damm;;;04749;32738;32739;26681;10271,26680;52,548;13,3005;1;1;1;1;1;1;1;
20.0;26681;P1;3;L1155;Saatwinkler Damm;Beusselstraße;;;04749;32738;26680;31128;26681,10217;52,53825;13,32615;1;1;1;1;1;1;1;
20.0;31128;P1;11;L1155;Beusselstraße;Sickingenstraße;Siemensstraße;;32546;32738;26681;32728;31128,31165;52,5328;13,3285;1;1;1;1;1;1;1;
20.0;32728;P1;11;L1155;Beusselstraße;Huttenstraße;Turmstraße;;32546;32738;31128;26682;32725,32728;52,5274;13,3287;1;1;1;1;1;1;1;
20.0;26682;P1;11;L1155;Beusselstraße;Kaiserin-Augusta-Allee;Alt-Moabit;;32546;32738;32728;26683;31216,26682;52,5244;13,32755;1;1;1;1;1;1;1;
20.0;26683;P1;11;L1155;Alt- Moabit;Gotzkowskystraße;;;04987;32738;26682;32993;27257,32994,26683;52,5238;13,32985;1;1;1;1;1;1;1;
20.0;32993;P1;12;L1155;Gotzkowskystraße;Levetzowstraße;Gotzkowskybrücke;;04987;32738;26683;26684;32993,27175,32992;52,5229;13,32975;1;1;1;1;1;1;1;
20.0;26684;P1;11;L1155;Levetzowstraße;Bachstraße;Lessingstraße;;04987;32738;32993;26685;26684,26950;52,51885;13,3399;1;1;1;1;1;1;1;
20.0;26685;P1;8;L1155;Altonaer Straße;Großer Stern;Straße des 17. Juni;;04987;32738;26684;;26685,24088,21543,27328;52,5145;13,3501;1;1;1;1;1;1;1;
20.0;51118;L1;3;S148;;Neugersdorf;Großschweidnitz;;00433;;;;;;;;;;;;;;
20.0;42823;P3;14;S148;;Georgswalde;;;00196;51118;;29182;;50,9597;14,5929;0;1;1;1;1;1;1;
20.0;29182;P1;11;S148;;Neugersdorf;;;00196;51118;42823;42841;29182,42851;50,9642;14,60015;0;1;1;1;1;1;1;
20.0;42841;P1;12;S148;;Neueibau;;;00424;51118;29182;29183;42857,42841;50,9791;14,63085;0;1;1;1;1;1;1;
20.0;29183;P1;11;S148;;Ebersbach;;;00196;51118;42841;29184;29183,25512;51,003;14,6184;0;1;1;1;1;1;1;
20.0;29184;P1;11;S148;;Kottmarsdorf;;;00424;51118;29183;42544;;51,02935;14,62595;0;1;1;1;1;1;1;
20.0;42544;P1;12;S148;;Großschweidnitz;;;01809;51118;29184;;42547,42546,42544;51,0797;14,65645;0;1;1;1;1;1;1;
20.0;55500;L1;3;L428;;Stadecken-Elsheim;Ingelheim;;00525;;;;;;;;;;;;;;
20.0;55501;P1;10;L428;;Stadecken-Elsheim;Busbahnhof;;00525;55500;;55502;55501,48590;49,90965;8,1289;0;1;1;1;1;1;1;
20.0;55502;P1;9;L428;;Elsheim;Essenheim;;00525;55500;55501;55503;55502,29003;49,9165;8,1242;0;1;1;1;1;1;1;
20.0;55503;P3;37;L428;;Schwabenheim;;;00525;55500;55502;55504;;49,9271;8,0993;0;1;1;1;1;1;1;
20.0;55504;P1;12;L428;Ingelheimer Straße;Bubenheim;;;00525;55500;55503;55505;;49,9322;8,0952;1;1;1;1;1;1;1;
20.0;55505;P3;37;L428;;Groß-Winternheim;;;00525;55500;55504;55506;;49,9428;8,0812;0;1;1;1;1;1;1;
20.0;55506;P1;9;L428;Obentrautstraße;Eulenmühle;;;00525;55500;55505;55507;;49,94695;8,075;1;1;1;1;1;1;1;
20.0;55507;P1;12;L428;Neuweg;Ober-Ingelheim;;;00525;55500;55506;55508;;49,9539;8,0714;1;1;1;1;1;1;1;
20.0;55508;P3;47;L428;Ohrenbrücke;Umgehung Ingelheim-Süd;;;00525;55500;55507;55509;;49,955;8,0608;1;1;1;1;1;1;1;
20.0;55509;P1;11;L428;Ohrenbrücke;Ohrenbrücke;;;00525;55500;55508;55594;;49,9586;8,0566;1;1;1;1;1;1;1;
20.0;55594;P1;9;L428;;Westerberg/Waldeck;Altengasse/Burgkirche;;00525;55500;55509;55595;;49,9614;8,0541;1;1;1;1;1;1;1;
20.0;55595;P1;11;L428;;Am Mühlborn;Schützenhaus;;00525;55500;55594;55596;;49,9678;8,0467;1;1;1;1;1;1;1;
20.0;55596;P1;12;L428;;Binger Straße;L419;;00525;55500;55595;;55596,49198;49,97165;8,04345;0;1;1;1;1;1;1;
20.0;7782;L1;4;K RO35;;Vogtareuth;Kirchloibersdorf;;00629;;;;;;;;;;;;;;
20.0;7783;P1;12;K RO35;;Vogtareuth;;;32441;07782;;07862;;47,9415;12,18165;0;1;1;1;1;1;1;
20.0;7862;P1;11;K RO35;;Aichet;;;43055;07782;07783;07863;;47,97295;12,2313;0;1;1;1;1;1;1;
20.0;7863;P1;11;K RO35;;Frieberting;;;31963;07782;07862;07864;;47,99055;12,2623;0;1;1;1;1;1;1;
20.0;7864;P1;11;K RO35;;Evenhausen;;;31966;07782;07863;07865;;48,02085;12,29;0;1;1;1;1;1;1;
20.0;7865;P1;11;K RO35;;Stephanskirchen;;;31966;07782;07864;07866;;48,03955;12,31135;0;1;1;1;1;1;1;
20.0;7866;P1;11;K RO35;;Punzenpoint;;;07868;07782;07865;07867;;48,0725;12,32055;0;1;1;1;1;1;1;
20.0;7867;P1;11;K RO35;;Kirchloibersdorf;;;07868;07782;07866;;;48,09425;12,3327;0;1;1;1;1;1;1;
20.0;8634;L1;2;B245;;Halberstadt;Haldensleben;;00270;;;;;;;;;;;;;;
20.0;22031;P1;12;B245;;Halberstadt;;;01432;08634;;29803;25846,22031;51,90725;11,09635;0;1;1;1;1;1;1;
20.0;29803;P1;12;B245;;Groß Quenstedt;;;43801;08634;22031;43862;29507,29803;51,93105;11,11705;0;1;1;1;1;1;1;
